"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|GB","Without Sequence","57.63","",""
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|GB","Without Sequence","50.00","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|GB","Without Sequence","45.00","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|GB","Without Sequence","67.78","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|GB","Without Sequence","79.99","",""
"12/01/2017 18:00:00 - 12/01/2017 19:00:00","BZN|GB","Without Sequence","68.89","",""
"12/01/2017 19:00:00 - 12/01/2017 20:00:00","BZN|GB","Without Sequence","60.00","",""
"12/01/2017 20:00:00 - 12/01/2017 21:00:00","BZN|GB","Without Sequence","52.02","",""
"12/01/2017 21:00:00 - 12/01/2017 22:00:00","BZN|GB","Without Sequence","49.95","",""
"12/01/2017 22:00:00 - 12/01/2017 23:00:00","BZN|GB","Without Sequence","43.60","",""
"12/01/2017 23:00:00 - 13/01/2017 00:00:00","BZN|GB","Without Sequence","50.07","",""
"13/01/2017 00:00:00 - 13/01/2017 01:00:00","BZN|GB","Without Sequence","45.37","",""
"13/01/2017 01:00:00 - 13/01/2017 02:00:00","BZN|GB","Without Sequence","44.46","",""
"13/01/2017 02:00:00 - 13/01/2017 03:00:00","BZN|GB","Without Sequence","42.90","",""
"13/01/2017 03:00:00 - 13/01/2017 04:00:00","BZN|GB","Without Sequence","38.70","",""
"13/01/2017 04:00:00 - 13/01/2017 05:00:00","BZN|GB","Without Sequence","41.04","",""
"13/01/2017 05:00:00 - 13/01/2017 06:00:00","BZN|GB","Without Sequence","44.09","",""
"13/01/2017 06:00:00 - 13/01/2017 07:00:00","BZN|GB","Without Sequence","47.17","",""
"13/01/2017 07:00:00 - 13/01/2017 08:00:00","BZN|GB","Without Sequence","56.24","",""
"13/01/2017 08:00:00 - 13/01/2017 09:00:00","BZN|GB","Without Sequence","57.97","",""
"13/01/2017 09:00:00 - 13/01/2017 10:00:00","BZN|GB","Without Sequence","56.98","",""
"13/01/2017 10:00:00 - 13/01/2017 11:00:00","BZN|GB","Without Sequence","54.49","",""
"13/01/2017 11:00:00 - 13/01/2017 12:00:00","BZN|GB","Without Sequence","54.03","",""
"13/01/2017 12:00:00 - 13/01/2017 13:00:00","BZN|GB","Without Sequence","55.00","",""
"13/01/2017 13:00:00 - 13/01/2017 14:00:00","BZN|GB","Without Sequence","47.57","",""
"13/01/2017 14:00:00 - 13/01/2017 15:00:00","BZN|GB","Without Sequence","48.09","",""
"13/01/2017 15:00:00 - 13/01/2017 16:00:00","BZN|GB","Without Sequence","47.07","",""
"13/01/2017 16:00:00 - 13/01/2017 17:00:00","BZN|GB","Without Sequence","63.58","",""
"13/01/2017 17:00:00 - 13/01/2017 18:00:00","BZN|GB","Without Sequence","89.51","",""
"13/01/2017 18:00:00 - 13/01/2017 19:00:00","BZN|GB","Without Sequence","81.22","",""
"13/01/2017 19:00:00 - 13/01/2017 20:00:00","BZN|GB","Without Sequence","65.49","",""
"13/01/2017 20:00:00 - 13/01/2017 21:00:00","BZN|GB","Without Sequence","58.04","",""
"13/01/2017 21:00:00 - 13/01/2017 22:00:00","BZN|GB","Without Sequence","52.06","",""
"13/01/2017 22:00:00 - 13/01/2017 23:00:00","BZN|GB","Without Sequence","47.99","",""
"13/01/2017 23:00:00 - 14/01/2017 00:00:00","BZN|GB","Without Sequence","47.95","",""
"14/01/2017 00:00:00 - 14/01/2017 01:00:00","BZN|GB","Without Sequence","49.91","",""
"14/01/2017 01:00:00 - 14/01/2017 02:00:00","BZN|GB","Without Sequence","48.42","",""
"14/01/2017 02:00:00 - 14/01/2017 03:00:00","BZN|GB","Without Sequence","44.00","",""
"14/01/2017 03:00:00 - 14/01/2017 04:00:00","BZN|GB","Without Sequence","42.50","",""
"14/01/2017 04:00:00 - 14/01/2017 05:00:00","BZN|GB","Without Sequence","41.33","",""
"14/01/2017 05:00:00 - 14/01/2017 06:00:00","BZN|GB","Without Sequence","41.90","",""
"14/01/2017 06:00:00 - 14/01/2017 07:00:00","BZN|GB","Without Sequence","43.03","",""
"14/01/2017 07:00:00 - 14/01/2017 08:00:00","BZN|GB","Without Sequence","43.40","",""
"14/01/2017 08:00:00 - 14/01/2017 09:00:00","BZN|GB","Without Sequence","47.24","",""
"14/01/2017 09:00:00 - 14/01/2017 10:00:00","BZN|GB","Without Sequence","53.82","",""
"14/01/2017 10:00:00 - 14/01/2017 11:00:00","BZN|GB","Without Sequence","56.52","",""
"14/01/2017 11:00:00 - 14/01/2017 12:00:00","BZN|GB","Without Sequence","54.10","",""
"14/01/2017 12:00:00 - 14/01/2017 13:00:00","BZN|GB","Without Sequence","52.10","",""
"14/01/2017 13:00:00 - 14/01/2017 14:00:00","BZN|GB","Without Sequence","50.22","",""
"14/01/2017 14:00:00 - 14/01/2017 15:00:00","BZN|GB","Without Sequence","49.70","",""
"14/01/2017 15:00:00 - 14/01/2017 16:00:00","BZN|GB","Without Sequence","46.92","",""
"14/01/2017 16:00:00 - 14/01/2017 17:00:00","BZN|GB","Without Sequence","62.02","",""
"14/01/2017 17:00:00 - 14/01/2017 18:00:00","BZN|GB","Without Sequence","94.96","",""
"14/01/2017 18:00:00 - 14/01/2017 19:00:00","BZN|GB","Without Sequence","74.95","",""
"14/01/2017 19:00:00 - 14/01/2017 20:00:00","BZN|GB","Without Sequence","65.40","",""
"14/01/2017 20:00:00 - 14/01/2017 21:00:00","BZN|GB","Without Sequence","59.35","",""
"14/01/2017 21:00:00 - 14/01/2017 22:00:00","BZN|GB","Without Sequence","48.43","",""
"14/01/2017 22:00:00 - 14/01/2017 23:00:00","BZN|GB","Without Sequence","44.04","",""
"14/01/2017 23:00:00 - 15/01/2017 00:00:00","BZN|GB","Without Sequence","55.21","",""
"15/01/2017 00:00:00 - 15/01/2017 01:00:00","BZN|GB","Without Sequence","49.92","",""
"15/01/2017 01:00:00 - 15/01/2017 02:00:00","BZN|GB","Without Sequence","46.88","",""
"15/01/2017 02:00:00 - 15/01/2017 03:00:00","BZN|GB","Without Sequence","43.91","",""
"15/01/2017 03:00:00 - 15/01/2017 04:00:00","BZN|GB","Without Sequence","42.55","",""
"15/01/2017 04:00:00 - 15/01/2017 05:00:00","BZN|GB","Without Sequence","40.99","",""
"15/01/2017 05:00:00 - 15/01/2017 06:00:00","BZN|GB","Without Sequence","38.00","",""
"15/01/2017 06:00:00 - 15/01/2017 07:00:00","BZN|GB","Without Sequence","42.10","",""
"15/01/2017 07:00:00 - 15/01/2017 08:00:00","BZN|GB","Without Sequence","38.99","",""
"15/01/2017 08:00:00 - 15/01/2017 09:00:00","BZN|GB","Without Sequence","40.99","",""
"15/01/2017 09:00:00 - 15/01/2017 10:00:00","BZN|GB","Without Sequence","49.07","",""
"15/01/2017 10:00:00 - 15/01/2017 11:00:00","BZN|GB","Without Sequence","50.00","",""
"15/01/2017 11:00:00 - 15/01/2017 12:00:00","BZN|GB","Without Sequence","56.72","",""
"15/01/2017 12:00:00 - 15/01/2017 13:00:00","BZN|GB","Without Sequence","55.98","",""
"15/01/2017 13:00:00 - 15/01/2017 14:00:00","BZN|GB","Without Sequence","52.20","",""
"15/01/2017 14:00:00 - 15/01/2017 15:00:00","BZN|GB","Without Sequence","51.29","",""
"15/01/2017 15:00:00 - 15/01/2017 16:00:00","BZN|GB","Without Sequence","48.61","",""
"15/01/2017 16:00:00 - 15/01/2017 17:00:00","BZN|GB","Without Sequence","62.21","",""
"15/01/2017 17:00:00 - 15/01/2017 18:00:00","BZN|GB","Without Sequence","91.36","",""
"15/01/2017 18:00:00 - 15/01/2017 19:00:00","BZN|GB","Without Sequence","73.47","",""
"15/01/2017 19:00:00 - 15/01/2017 20:00:00","BZN|GB","Without Sequence","65.24","",""
"15/01/2017 20:00:00 - 15/01/2017 21:00:00","BZN|GB","Without Sequence","62.90","",""
"15/01/2017 21:00:00 - 15/01/2017 22:00:00","BZN|GB","Without Sequence","51.99","",""
"15/01/2017 22:00:00 - 15/01/2017 23:00:00","BZN|GB","Without Sequence","44.05","",""
"15/01/2017 23:00:00 - 16/01/2017 00:00:00","BZN|GB","Without Sequence","47.01","",""
"16/01/2017 00:00:00 - 16/01/2017 01:00:00","BZN|GB","Without Sequence","45.60","",""
"16/01/2017 01:00:00 - 16/01/2017 02:00:00","BZN|GB","Without Sequence","42.82","",""
"16/01/2017 02:00:00 - 16/01/2017 03:00:00","BZN|GB","Without Sequence","38.00","",""
"16/01/2017 03:00:00 - 16/01/2017 04:00:00","BZN|GB","Without Sequence","36.55","",""
"16/01/2017 04:00:00 - 16/01/2017 05:00:00","BZN|GB","Without Sequence","40.99","",""
"16/01/2017 05:00:00 - 16/01/2017 06:00:00","BZN|GB","Without Sequence","44.20","",""
"16/01/2017 06:00:00 - 16/01/2017 07:00:00","BZN|GB","Without Sequence","59.63","",""
"16/01/2017 07:00:00 - 16/01/2017 08:00:00","BZN|GB","Without Sequence","46.60","",""
"16/01/2017 08:00:00 - 16/01/2017 09:00:00","BZN|GB","Without Sequence","51.36","",""
"16/01/2017 09:00:00 - 16/01/2017 10:00:00","BZN|GB","Without Sequence","54.92","",""
"16/01/2017 10:00:00 - 16/01/2017 11:00:00","BZN|GB","Without Sequence","51.50","",""
"16/01/2017 11:00:00 - 16/01/2017 12:00:00","BZN|GB","Without Sequence","57.69","",""
"16/01/2017 12:00:00 - 16/01/2017 13:00:00","BZN|GB","Without Sequence","60.80","",""
"16/01/2017 13:00:00 - 16/01/2017 14:00:00","BZN|GB","Without Sequence","60.40","",""
"16/01/2017 14:00:00 - 16/01/2017 15:00:00","BZN|GB","Without Sequence","71.90","",""
"16/01/2017 15:00:00 - 16/01/2017 16:00:00","BZN|GB","Without Sequence","64.92","",""
"16/01/2017 16:00:00 - 16/01/2017 17:00:00","BZN|GB","Without Sequence","107.02","",""
"16/01/2017 17:00:00 - 16/01/2017 18:00:00","BZN|GB","Without Sequence","112.12","",""
"16/01/2017 18:00:00 - 16/01/2017 19:00:00","BZN|GB","Without Sequence","101.53","",""
"16/01/2017 19:00:00 - 16/01/2017 20:00:00","BZN|GB","Without Sequence","79.94","",""
"16/01/2017 20:00:00 - 16/01/2017 21:00:00","BZN|GB","Without Sequence","63.90","",""
"16/01/2017 21:00:00 - 16/01/2017 22:00:00","BZN|GB","Without Sequence","47.02","",""
"16/01/2017 22:00:00 - 16/01/2017 23:00:00","BZN|GB","Without Sequence","42.03","",""
"16/01/2017 23:00:00 - 17/01/2017 00:00:00","BZN|GB","Without Sequence","43.71","",""
"17/01/2017 00:00:00 - 17/01/2017 01:00:00","BZN|GB","Without Sequence","44.53","",""
"17/01/2017 01:00:00 - 17/01/2017 02:00:00","BZN|GB","Without Sequence","44.01","",""
"17/01/2017 02:00:00 - 17/01/2017 03:00:00","BZN|GB","Without Sequence","41.59","",""
"17/01/2017 03:00:00 - 17/01/2017 04:00:00","BZN|GB","Without Sequence","40.00","",""
"17/01/2017 04:00:00 - 17/01/2017 05:00:00","BZN|GB","Without Sequence","39.97","",""
"17/01/2017 05:00:00 - 17/01/2017 06:00:00","BZN|GB","Without Sequence","40.45","",""
"17/01/2017 06:00:00 - 17/01/2017 07:00:00","BZN|GB","Without Sequence","45.00","",""
"17/01/2017 07:00:00 - 17/01/2017 08:00:00","BZN|GB","Without Sequence","58.00","",""
"17/01/2017 08:00:00 - 17/01/2017 09:00:00","BZN|GB","Without Sequence","74.08","",""
"17/01/2017 09:00:00 - 17/01/2017 10:00:00","BZN|GB","Without Sequence","79.98","",""
"17/01/2017 10:00:00 - 17/01/2017 11:00:00","BZN|GB","Without Sequence","79.92","",""
"17/01/2017 11:00:00 - 17/01/2017 12:00:00","BZN|GB","Without Sequence","75.02","",""
"17/01/2017 12:00:00 - 17/01/2017 13:00:00","BZN|GB","Without Sequence","74.47","",""
"17/01/2017 13:00:00 - 17/01/2017 14:00:00","BZN|GB","Without Sequence","59.82","",""
"17/01/2017 14:00:00 - 17/01/2017 15:00:00","BZN|GB","Without Sequence","59.71","",""
"17/01/2017 15:00:00 - 17/01/2017 16:00:00","BZN|GB","Without Sequence","66.00","",""
"17/01/2017 16:00:00 - 17/01/2017 17:00:00","BZN|GB","Without Sequence","122.66","",""
"17/01/2017 17:00:00 - 17/01/2017 18:00:00","BZN|GB","Without Sequence","146.12","",""
"17/01/2017 18:00:00 - 17/01/2017 19:00:00","BZN|GB","Without Sequence","118.42","",""
"17/01/2017 19:00:00 - 17/01/2017 20:00:00","BZN|GB","Without Sequence","84.98","",""
"17/01/2017 20:00:00 - 17/01/2017 21:00:00","BZN|GB","Without Sequence","54.44","",""
"17/01/2017 21:00:00 - 17/01/2017 22:00:00","BZN|GB","Without Sequence","49.00","",""
"17/01/2017 22:00:00 - 17/01/2017 23:00:00","BZN|GB","Without Sequence","42.69","",""
"17/01/2017 23:00:00 - 18/01/2017 00:00:00","BZN|GB","Without Sequence","44.66","",""
"18/01/2017 00:00:00 - 18/01/2017 01:00:00","BZN|GB","Without Sequence","44.00","",""
"18/01/2017 01:00:00 - 18/01/2017 02:00:00","BZN|GB","Without Sequence","43.01","",""
"18/01/2017 02:00:00 - 18/01/2017 03:00:00","BZN|GB","Without Sequence","42.04","",""
"18/01/2017 03:00:00 - 18/01/2017 04:00:00","BZN|GB","Without Sequence","41.02","",""
"18/01/2017 04:00:00 - 18/01/2017 05:00:00","BZN|GB","Without Sequence","39.94","",""
"18/01/2017 05:00:00 - 18/01/2017 06:00:00","BZN|GB","Without Sequence","41.09","",""
"18/01/2017 06:00:00 - 18/01/2017 07:00:00","BZN|GB","Without Sequence","47.00","",""
"18/01/2017 07:00:00 - 18/01/2017 08:00:00","BZN|GB","Without Sequence","51.09","",""
"18/01/2017 08:00:00 - 18/01/2017 09:00:00","BZN|GB","Without Sequence","64.97","",""
"18/01/2017 09:00:00 - 18/01/2017 10:00:00","BZN|GB","Without Sequence","59.50","",""
"18/01/2017 10:00:00 - 18/01/2017 11:00:00","BZN|GB","Without Sequence","60.00","",""
"18/01/2017 11:00:00 - 18/01/2017 12:00:00","BZN|GB","Without Sequence","62.42","",""
"18/01/2017 12:00:00 - 18/01/2017 13:00:00","BZN|GB","Without Sequence","55.41","",""
"18/01/2017 13:00:00 - 18/01/2017 14:00:00","BZN|GB","Without Sequence","50.00","",""
"18/01/2017 14:00:00 - 18/01/2017 15:00:00","BZN|GB","Without Sequence","52.39","",""
"18/01/2017 15:00:00 - 18/01/2017 16:00:00","BZN|GB","Without Sequence","78.00","",""
"18/01/2017 16:00:00 - 18/01/2017 17:00:00","BZN|GB","Without Sequence","105.00","",""
"18/01/2017 17:00:00 - 18/01/2017 18:00:00","BZN|GB","Without Sequence","139.94","",""
"18/01/2017 18:00:00 - 18/01/2017 19:00:00","BZN|GB","Without Sequence","105.35","",""
"18/01/2017 19:00:00 - 18/01/2017 20:00:00","BZN|GB","Without Sequence","84.94","",""
"18/01/2017 20:00:00 - 18/01/2017 21:00:00","BZN|GB","Without Sequence","56.66","",""
"18/01/2017 21:00:00 - 18/01/2017 22:00:00","BZN|GB","Without Sequence","48.01","",""
"18/01/2017 22:00:00 - 18/01/2017 23:00:00","BZN|GB","Without Sequence","42.58","",""
"18/01/2017 23:00:00 - 19/01/2017 00:00:00","BZN|GB","Without Sequence","43.30","",""
"19/01/2017 00:00:00 - 19/01/2017 01:00:00","BZN|GB","Without Sequence","43.57","",""
"19/01/2017 01:00:00 - 19/01/2017 02:00:00","BZN|GB","Without Sequence","43.07","",""
"19/01/2017 02:00:00 - 19/01/2017 03:00:00","BZN|GB","Without Sequence","42.55","",""
"19/01/2017 03:00:00 - 19/01/2017 04:00:00","BZN|GB","Without Sequence","41.96","",""
"19/01/2017 04:00:00 - 19/01/2017 05:00:00","BZN|GB","Without Sequence","41.02","",""
"19/01/2017 05:00:00 - 19/01/2017 06:00:00","BZN|GB","Without Sequence","42.50","",""
"19/01/2017 06:00:00 - 19/01/2017 07:00:00","BZN|GB","Without Sequence","47.34","",""
"19/01/2017 07:00:00 - 19/01/2017 08:00:00","BZN|GB","Without Sequence","51.93","",""
"19/01/2017 08:00:00 - 19/01/2017 09:00:00","BZN|GB","Without Sequence","49.05","",""
"19/01/2017 09:00:00 - 19/01/2017 10:00:00","BZN|GB","Without Sequence","61.60","",""
"19/01/2017 10:00:00 - 19/01/2017 11:00:00","BZN|GB","Without Sequence","54.44","",""
"19/01/2017 11:00:00 - 19/01/2017 12:00:00","BZN|GB","Without Sequence","56.86","",""
"19/01/2017 12:00:00 - 19/01/2017 13:00:00","BZN|GB","Without Sequence","59.97","",""
"19/01/2017 13:00:00 - 19/01/2017 14:00:00","BZN|GB","Without Sequence","54.10","",""
"19/01/2017 14:00:00 - 19/01/2017 15:00:00","BZN|GB","Without Sequence","48.00","",""
"19/01/2017 15:00:00 - 19/01/2017 16:00:00","BZN|GB","Without Sequence","61.10","",""
"19/01/2017 16:00:00 - 19/01/2017 17:00:00","BZN|GB","Without Sequence","84.87","",""
"19/01/2017 17:00:00 - 19/01/2017 18:00:00","BZN|GB","Without Sequence","113.81","",""
"19/01/2017 18:00:00 - 19/01/2017 19:00:00","BZN|GB","Without Sequence","98.31","",""
"19/01/2017 19:00:00 - 19/01/2017 20:00:00","BZN|GB","Without Sequence","79.70","",""
"19/01/2017 20:00:00 - 19/01/2017 21:00:00","BZN|GB","Without Sequence","54.44","",""
"19/01/2017 21:00:00 - 19/01/2017 22:00:00","BZN|GB","Without Sequence","45.06","",""
"19/01/2017 22:00:00 - 19/01/2017 23:00:00","BZN|GB","Without Sequence","43.32","",""
"19/01/2017 23:00:00 - 20/01/2017 00:00:00","BZN|GB","Without Sequence","45.08","",""
"20/01/2017 00:00:00 - 20/01/2017 01:00:00","BZN|GB","Without Sequence","45.44","",""
"20/01/2017 01:00:00 - 20/01/2017 02:00:00","BZN|GB","Without Sequence","44.96","",""
"20/01/2017 02:00:00 - 20/01/2017 03:00:00","BZN|GB","Without Sequence","43.09","",""
"20/01/2017 03:00:00 - 20/01/2017 04:00:00","BZN|GB","Without Sequence","41.99","",""
"20/01/2017 04:00:00 - 20/01/2017 05:00:00","BZN|GB","Without Sequence","41.66","",""
"20/01/2017 05:00:00 - 20/01/2017 06:00:00","BZN|GB","Without Sequence","43.97","",""
"20/01/2017 06:00:00 - 20/01/2017 07:00:00","BZN|GB","Without Sequence","45.51","",""
"20/01/2017 07:00:00 - 20/01/2017 08:00:00","BZN|GB","Without Sequence","52.00","",""
"20/01/2017 08:00:00 - 20/01/2017 09:00:00","BZN|GB","Without Sequence","63.47","",""
"20/01/2017 09:00:00 - 20/01/2017 10:00:00","BZN|GB","Without Sequence","64.96","",""
"20/01/2017 10:00:00 - 20/01/2017 11:00:00","BZN|GB","Without Sequence","58.53","",""
"20/01/2017 11:00:00 - 20/01/2017 12:00:00","BZN|GB","Without Sequence","45.53","",""
"20/01/2017 12:00:00 - 20/01/2017 13:00:00","BZN|GB","Without Sequence","45.37","",""
"20/01/2017 13:00:00 - 20/01/2017 14:00:00","BZN|GB","Without Sequence","45.08","",""
"20/01/2017 14:00:00 - 20/01/2017 15:00:00","BZN|GB","Without Sequence","45.04","",""
"20/01/2017 15:00:00 - 20/01/2017 16:00:00","BZN|GB","Without Sequence","45.26","",""
"20/01/2017 16:00:00 - 20/01/2017 17:00:00","BZN|GB","Without Sequence","77.19","",""
"20/01/2017 17:00:00 - 20/01/2017 18:00:00","BZN|GB","Without Sequence","96.11","",""
"20/01/2017 18:00:00 - 20/01/2017 19:00:00","BZN|GB","Without Sequence","62.96","",""
"20/01/2017 19:00:00 - 20/01/2017 20:00:00","BZN|GB","Without Sequence","59.05","",""
"20/01/2017 20:00:00 - 20/01/2017 21:00:00","BZN|GB","Without Sequence","50.32","",""
"20/01/2017 21:00:00 - 20/01/2017 22:00:00","BZN|GB","Without Sequence","49.50","",""
"20/01/2017 22:00:00 - 20/01/2017 23:00:00","BZN|GB","Without Sequence","43.49","",""
"20/01/2017 23:00:00 - 21/01/2017 00:00:00","BZN|GB","Without Sequence","45.99","",""
"21/01/2017 00:00:00 - 21/01/2017 01:00:00","BZN|GB","Without Sequence","50.06","",""
"21/01/2017 01:00:00 - 21/01/2017 02:00:00","BZN|GB","Without Sequence","46.36","",""
"21/01/2017 02:00:00 - 21/01/2017 03:00:00","BZN|GB","Without Sequence","44.98","",""
"21/01/2017 03:00:00 - 21/01/2017 04:00:00","BZN|GB","Without Sequence","43.52","",""
"21/01/2017 04:00:00 - 21/01/2017 05:00:00","BZN|GB","Without Sequence","41.94","",""
"21/01/2017 05:00:00 - 21/01/2017 06:00:00","BZN|GB","Without Sequence","42.93","",""
"21/01/2017 06:00:00 - 21/01/2017 07:00:00","BZN|GB","Without Sequence","41.02","",""
"21/01/2017 07:00:00 - 21/01/2017 08:00:00","BZN|GB","Without Sequence","43.86","",""
"21/01/2017 08:00:00 - 21/01/2017 09:00:00","BZN|GB","Without Sequence","47.26","",""
"21/01/2017 09:00:00 - 21/01/2017 10:00:00","BZN|GB","Without Sequence","54.44","",""
"21/01/2017 10:00:00 - 21/01/2017 11:00:00","BZN|GB","Without Sequence","56.00","",""
"21/01/2017 11:00:00 - 21/01/2017 12:00:00","BZN|GB","Without Sequence","53.96","",""
"21/01/2017 12:00:00 - 21/01/2017 13:00:00","BZN|GB","Without Sequence","50.00","",""
"21/01/2017 13:00:00 - 21/01/2017 14:00:00","BZN|GB","Without Sequence","45.54","",""
"21/01/2017 14:00:00 - 21/01/2017 15:00:00","BZN|GB","Without Sequence","45.52","",""
"21/01/2017 15:00:00 - 21/01/2017 16:00:00","BZN|GB","Without Sequence","45.09","",""
"21/01/2017 16:00:00 - 21/01/2017 17:00:00","BZN|GB","Without Sequence","58.73","",""
"21/01/2017 17:00:00 - 21/01/2017 18:00:00","BZN|GB","Without Sequence","80.01","",""
"21/01/2017 18:00:00 - 21/01/2017 19:00:00","BZN|GB","Without Sequence","80.01","",""
"21/01/2017 19:00:00 - 21/01/2017 20:00:00","BZN|GB","Without Sequence","59.77","",""
"21/01/2017 20:00:00 - 21/01/2017 21:00:00","BZN|GB","Without Sequence","53.09","",""
"21/01/2017 21:00:00 - 21/01/2017 22:00:00","BZN|GB","Without Sequence","52.04","",""
"21/01/2017 22:00:00 - 21/01/2017 23:00:00","BZN|GB","Without Sequence","45.03","",""
"21/01/2017 23:00:00 - 22/01/2017 00:00:00","BZN|GB","Without Sequence","46.54","",""
"22/01/2017 00:00:00 - 22/01/2017 01:00:00","BZN|GB","Without Sequence","47.34","",""
"22/01/2017 01:00:00 - 22/01/2017 02:00:00","BZN|GB","Without Sequence","48.36","",""
"22/01/2017 02:00:00 - 22/01/2017 03:00:00","BZN|GB","Without Sequence","44.53","",""
"22/01/2017 03:00:00 - 22/01/2017 04:00:00","BZN|GB","Without Sequence","43.50","",""
"22/01/2017 04:00:00 - 22/01/2017 05:00:00","BZN|GB","Without Sequence","41.98","",""
"22/01/2017 05:00:00 - 22/01/2017 06:00:00","BZN|GB","Without Sequence","41.19","",""
"22/01/2017 06:00:00 - 22/01/2017 07:00:00","BZN|GB","Without Sequence","43.05","",""
"22/01/2017 07:00:00 - 22/01/2017 08:00:00","BZN|GB","Without Sequence","42.86","",""
"22/01/2017 08:00:00 - 22/01/2017 09:00:00","BZN|GB","Without Sequence","43.62","",""
"22/01/2017 09:00:00 - 22/01/2017 10:00:00","BZN|GB","Without Sequence","49.42","",""
"22/01/2017 10:00:00 - 22/01/2017 11:00:00","BZN|GB","Without Sequence","63.40","",""
"22/01/2017 11:00:00 - 22/01/2017 12:00:00","BZN|GB","Without Sequence","53.00","",""
"22/01/2017 12:00:00 - 22/01/2017 13:00:00","BZN|GB","Without Sequence","54.71","",""
"22/01/2017 13:00:00 - 22/01/2017 14:00:00","BZN|GB","Without Sequence","50.77","",""
"22/01/2017 14:00:00 - 22/01/2017 15:00:00","BZN|GB","Without Sequence","49.48","",""
"22/01/2017 15:00:00 - 22/01/2017 16:00:00","BZN|GB","Without Sequence","51.73","",""
"22/01/2017 16:00:00 - 22/01/2017 17:00:00","BZN|GB","Without Sequence","56.92","",""
"22/01/2017 17:00:00 - 22/01/2017 18:00:00","BZN|GB","Without Sequence","84.26","",""
"22/01/2017 18:00:00 - 22/01/2017 19:00:00","BZN|GB","Without Sequence","81.60","",""
"22/01/2017 19:00:00 - 22/01/2017 20:00:00","BZN|GB","Without Sequence","69.91","",""
