"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|GB","Without Sequence","35.96","",""
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|GB","Without Sequence","36.60","",""
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|GB","Without Sequence","41.10","",""
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|GB","Without Sequence","36.17","",""
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|GB","Without Sequence","41.24","",""
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|GB","Without Sequence","46.00","",""
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|GB","Without Sequence","47.33","",""
"12/01/2015 13:00:00 - 12/01/2015 14:00:00","BZN|GB","Without Sequence","45.00","",""
"12/01/2015 14:00:00 - 12/01/2015 15:00:00","BZN|GB","Without Sequence","44.90","",""
"12/01/2015 15:00:00 - 12/01/2015 16:00:00","BZN|GB","Without Sequence","41.84","",""
"12/01/2015 16:00:00 - 12/01/2015 17:00:00","BZN|GB","Without Sequence","49.98","",""
"12/01/2015 17:00:00 - 12/01/2015 18:00:00","BZN|GB","Without Sequence","72.90","",""
"12/01/2015 18:00:00 - 12/01/2015 19:00:00","BZN|GB","Without Sequence","47.96","",""
"12/01/2015 19:00:00 - 12/01/2015 20:00:00","BZN|GB","Without Sequence","52.03","",""
"12/01/2015 20:00:00 - 12/01/2015 21:00:00","BZN|GB","Without Sequence","46.98","",""
"12/01/2015 21:00:00 - 12/01/2015 22:00:00","BZN|GB","Without Sequence","43.36","",""
"12/01/2015 22:00:00 - 12/01/2015 23:00:00","BZN|GB","Without Sequence","36.66","",""
"12/01/2015 23:00:00 - 13/01/2015 00:00:00","BZN|GB","Without Sequence","34.95","",""
"13/01/2015 00:00:00 - 13/01/2015 01:00:00","BZN|GB","Without Sequence","35.05","",""
"13/01/2015 01:00:00 - 13/01/2015 02:00:00","BZN|GB","Without Sequence","35.13","",""
"13/01/2015 02:00:00 - 13/01/2015 03:00:00","BZN|GB","Without Sequence","33.62","",""
"13/01/2015 03:00:00 - 13/01/2015 04:00:00","BZN|GB","Without Sequence","30.83","",""
"13/01/2015 04:00:00 - 13/01/2015 05:00:00","BZN|GB","Without Sequence","25.91","",""
"13/01/2015 05:00:00 - 13/01/2015 06:00:00","BZN|GB","Without Sequence","35.51","",""
"13/01/2015 06:00:00 - 13/01/2015 07:00:00","BZN|GB","Without Sequence","36.97","",""
"13/01/2015 07:00:00 - 13/01/2015 08:00:00","BZN|GB","Without Sequence","46.66","",""
"13/01/2015 08:00:00 - 13/01/2015 09:00:00","BZN|GB","Without Sequence","44.61","",""
"13/01/2015 09:00:00 - 13/01/2015 10:00:00","BZN|GB","Without Sequence","44.99","",""
"13/01/2015 10:00:00 - 13/01/2015 11:00:00","BZN|GB","Without Sequence","49.04","",""
"13/01/2015 11:00:00 - 13/01/2015 12:00:00","BZN|GB","Without Sequence","41.57","",""
"13/01/2015 12:00:00 - 13/01/2015 13:00:00","BZN|GB","Without Sequence","39.99","",""
"13/01/2015 13:00:00 - 13/01/2015 14:00:00","BZN|GB","Without Sequence","36.09","",""
"13/01/2015 14:00:00 - 13/01/2015 15:00:00","BZN|GB","Without Sequence","36.26","",""
"13/01/2015 15:00:00 - 13/01/2015 16:00:00","BZN|GB","Without Sequence","35.54","",""
"13/01/2015 16:00:00 - 13/01/2015 17:00:00","BZN|GB","Without Sequence","44.17","",""
"13/01/2015 17:00:00 - 13/01/2015 18:00:00","BZN|GB","Without Sequence","64.98","",""
"13/01/2015 18:00:00 - 13/01/2015 19:00:00","BZN|GB","Without Sequence","44.97","",""
"13/01/2015 19:00:00 - 13/01/2015 20:00:00","BZN|GB","Without Sequence","53.25","",""
"13/01/2015 20:00:00 - 13/01/2015 21:00:00","BZN|GB","Without Sequence","39.92","",""
"13/01/2015 21:00:00 - 13/01/2015 22:00:00","BZN|GB","Without Sequence","36.11","",""
"13/01/2015 22:00:00 - 13/01/2015 23:00:00","BZN|GB","Without Sequence","34.78","",""
"13/01/2015 23:00:00 - 14/01/2015 00:00:00","BZN|GB","Without Sequence","34.47","",""
"14/01/2015 00:00:00 - 14/01/2015 01:00:00","BZN|GB","Without Sequence","34.54","",""
"14/01/2015 01:00:00 - 14/01/2015 02:00:00","BZN|GB","Without Sequence","34.20","",""
"14/01/2015 02:00:00 - 14/01/2015 03:00:00","BZN|GB","Without Sequence","27.93","",""
"14/01/2015 03:00:00 - 14/01/2015 04:00:00","BZN|GB","Without Sequence","24.51","",""
"14/01/2015 04:00:00 - 14/01/2015 05:00:00","BZN|GB","Without Sequence","22.91","",""
"14/01/2015 05:00:00 - 14/01/2015 06:00:00","BZN|GB","Without Sequence","28.91","",""
"14/01/2015 06:00:00 - 14/01/2015 07:00:00","BZN|GB","Without Sequence","36.63","",""
"14/01/2015 07:00:00 - 14/01/2015 08:00:00","BZN|GB","Without Sequence","38.49","",""
"14/01/2015 08:00:00 - 14/01/2015 09:00:00","BZN|GB","Without Sequence","42.14","",""
"14/01/2015 09:00:00 - 14/01/2015 10:00:00","BZN|GB","Without Sequence","42.93","",""
"14/01/2015 10:00:00 - 14/01/2015 11:00:00","BZN|GB","Without Sequence","42.10","",""
"14/01/2015 11:00:00 - 14/01/2015 12:00:00","BZN|GB","Without Sequence","41.52","",""
"14/01/2015 12:00:00 - 14/01/2015 13:00:00","BZN|GB","Without Sequence","38.90","",""
"14/01/2015 13:00:00 - 14/01/2015 14:00:00","BZN|GB","Without Sequence","38.95","",""
"14/01/2015 14:00:00 - 14/01/2015 15:00:00","BZN|GB","Without Sequence","38.09","",""
"14/01/2015 15:00:00 - 14/01/2015 16:00:00","BZN|GB","Without Sequence","35.99","",""
"14/01/2015 16:00:00 - 14/01/2015 17:00:00","BZN|GB","Without Sequence","47.20","",""
"14/01/2015 17:00:00 - 14/01/2015 18:00:00","BZN|GB","Without Sequence","64.20","",""
"14/01/2015 18:00:00 - 14/01/2015 19:00:00","BZN|GB","Without Sequence","47.60","",""
"14/01/2015 19:00:00 - 14/01/2015 20:00:00","BZN|GB","Without Sequence","52.05","",""
"14/01/2015 20:00:00 - 14/01/2015 21:00:00","BZN|GB","Without Sequence","40.05","",""
"14/01/2015 21:00:00 - 14/01/2015 22:00:00","BZN|GB","Without Sequence","35.06","",""
"14/01/2015 22:00:00 - 14/01/2015 23:00:00","BZN|GB","Without Sequence","34.58","",""
"14/01/2015 23:00:00 - 15/01/2015 00:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 00:00:00 - 15/01/2015 01:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 01:00:00 - 15/01/2015 02:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 02:00:00 - 15/01/2015 03:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 03:00:00 - 15/01/2015 04:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 04:00:00 - 15/01/2015 05:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 05:00:00 - 15/01/2015 06:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 06:00:00 - 15/01/2015 07:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 07:00:00 - 15/01/2015 08:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 08:00:00 - 15/01/2015 09:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 09:00:00 - 15/01/2015 10:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 10:00:00 - 15/01/2015 11:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 11:00:00 - 15/01/2015 12:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 12:00:00 - 15/01/2015 13:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 13:00:00 - 15/01/2015 14:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 14:00:00 - 15/01/2015 15:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 15:00:00 - 15/01/2015 16:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 16:00:00 - 15/01/2015 17:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 17:00:00 - 15/01/2015 18:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 18:00:00 - 15/01/2015 19:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 19:00:00 - 15/01/2015 20:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 20:00:00 - 15/01/2015 21:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 21:00:00 - 15/01/2015 22:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 22:00:00 - 15/01/2015 23:00:00","BZN|GB","Without Sequence","0.00","",""
"15/01/2015 23:00:00 - 16/01/2015 00:00:00","BZN|GB","Without Sequence","32.27","",""
"16/01/2015 00:00:00 - 16/01/2015 01:00:00","BZN|GB","Without Sequence","32.14","",""
"16/01/2015 01:00:00 - 16/01/2015 02:00:00","BZN|GB","Without Sequence","31.71","",""
"16/01/2015 02:00:00 - 16/01/2015 03:00:00","BZN|GB","Without Sequence","30.01","",""
"16/01/2015 03:00:00 - 16/01/2015 04:00:00","BZN|GB","Without Sequence","21.60","",""
"16/01/2015 04:00:00 - 16/01/2015 05:00:00","BZN|GB","Without Sequence","23.42","",""
"16/01/2015 05:00:00 - 16/01/2015 06:00:00","BZN|GB","Without Sequence","31.73","",""
"16/01/2015 06:00:00 - 16/01/2015 07:00:00","BZN|GB","Without Sequence","37.13","",""
"16/01/2015 07:00:00 - 16/01/2015 08:00:00","BZN|GB","Without Sequence","40.93","",""
"16/01/2015 08:00:00 - 16/01/2015 09:00:00","BZN|GB","Without Sequence","41.92","",""
"16/01/2015 09:00:00 - 16/01/2015 10:00:00","BZN|GB","Without Sequence","52.10","",""
"16/01/2015 10:00:00 - 16/01/2015 11:00:00","BZN|GB","Without Sequence","46.70","",""
"16/01/2015 11:00:00 - 16/01/2015 12:00:00","BZN|GB","Without Sequence","49.08","",""
"16/01/2015 12:00:00 - 16/01/2015 13:00:00","BZN|GB","Without Sequence","46.40","",""
"16/01/2015 13:00:00 - 16/01/2015 14:00:00","BZN|GB","Without Sequence","42.10","",""
"16/01/2015 14:00:00 - 16/01/2015 15:00:00","BZN|GB","Without Sequence","40.30","",""
"16/01/2015 15:00:00 - 16/01/2015 16:00:00","BZN|GB","Without Sequence","36.02","",""
"16/01/2015 16:00:00 - 16/01/2015 17:00:00","BZN|GB","Without Sequence","41.56","",""
"16/01/2015 17:00:00 - 16/01/2015 18:00:00","BZN|GB","Without Sequence","69.05","",""
"16/01/2015 18:00:00 - 16/01/2015 19:00:00","BZN|GB","Without Sequence","51.87","",""
"16/01/2015 19:00:00 - 16/01/2015 20:00:00","BZN|GB","Without Sequence","50.00","",""
"16/01/2015 20:00:00 - 16/01/2015 21:00:00","BZN|GB","Without Sequence","54.99","",""
"16/01/2015 21:00:00 - 16/01/2015 22:00:00","BZN|GB","Without Sequence","40.96","",""
"16/01/2015 22:00:00 - 16/01/2015 23:00:00","BZN|GB","Without Sequence","37.90","",""
"16/01/2015 23:00:00 - 17/01/2015 00:00:00","BZN|GB","Without Sequence","34.92","",""
"17/01/2015 00:00:00 - 17/01/2015 01:00:00","BZN|GB","Without Sequence","35.57","",""
"17/01/2015 01:00:00 - 17/01/2015 02:00:00","BZN|GB","Without Sequence","34.90","",""
"17/01/2015 02:00:00 - 17/01/2015 03:00:00","BZN|GB","Without Sequence","33.60","",""
"17/01/2015 03:00:00 - 17/01/2015 04:00:00","BZN|GB","Without Sequence","33.13","",""
"17/01/2015 04:00:00 - 17/01/2015 05:00:00","BZN|GB","Without Sequence","32.91","",""
"17/01/2015 05:00:00 - 17/01/2015 06:00:00","BZN|GB","Without Sequence","32.94","",""
"17/01/2015 06:00:00 - 17/01/2015 07:00:00","BZN|GB","Without Sequence","33.43","",""
"17/01/2015 07:00:00 - 17/01/2015 08:00:00","BZN|GB","Without Sequence","34.97","",""
"17/01/2015 08:00:00 - 17/01/2015 09:00:00","BZN|GB","Without Sequence","36.91","",""
"17/01/2015 09:00:00 - 17/01/2015 10:00:00","BZN|GB","Without Sequence","43.92","",""
"17/01/2015 10:00:00 - 17/01/2015 11:00:00","BZN|GB","Without Sequence","51.58","",""
"17/01/2015 11:00:00 - 17/01/2015 12:00:00","BZN|GB","Without Sequence","49.94","",""
"17/01/2015 12:00:00 - 17/01/2015 13:00:00","BZN|GB","Without Sequence","36.54","",""
"17/01/2015 13:00:00 - 17/01/2015 14:00:00","BZN|GB","Without Sequence","36.56","",""
"17/01/2015 14:00:00 - 17/01/2015 15:00:00","BZN|GB","Without Sequence","36.06","",""
"17/01/2015 15:00:00 - 17/01/2015 16:00:00","BZN|GB","Without Sequence","34.41","",""
"17/01/2015 16:00:00 - 17/01/2015 17:00:00","BZN|GB","Without Sequence","44.00","",""
"17/01/2015 17:00:00 - 17/01/2015 18:00:00","BZN|GB","Without Sequence","74.96","",""
"17/01/2015 18:00:00 - 17/01/2015 19:00:00","BZN|GB","Without Sequence","59.19","",""
"17/01/2015 19:00:00 - 17/01/2015 20:00:00","BZN|GB","Without Sequence","44.97","",""
"17/01/2015 20:00:00 - 17/01/2015 21:00:00","BZN|GB","Without Sequence","42.21","",""
"17/01/2015 21:00:00 - 17/01/2015 22:00:00","BZN|GB","Without Sequence","38.98","",""
"17/01/2015 22:00:00 - 17/01/2015 23:00:00","BZN|GB","Without Sequence","38.95","",""
"17/01/2015 23:00:00 - 18/01/2015 00:00:00","BZN|GB","Without Sequence","40.00","",""
"18/01/2015 00:00:00 - 18/01/2015 01:00:00","BZN|GB","Without Sequence","39.06","",""
"18/01/2015 01:00:00 - 18/01/2015 02:00:00","BZN|GB","Without Sequence","38.25","",""
"18/01/2015 02:00:00 - 18/01/2015 03:00:00","BZN|GB","Without Sequence","37.13","",""
"18/01/2015 03:00:00 - 18/01/2015 04:00:00","BZN|GB","Without Sequence","33.59","",""
"18/01/2015 04:00:00 - 18/01/2015 05:00:00","BZN|GB","Without Sequence","33.07","",""
"18/01/2015 05:00:00 - 18/01/2015 06:00:00","BZN|GB","Without Sequence","33.06","",""
"18/01/2015 06:00:00 - 18/01/2015 07:00:00","BZN|GB","Without Sequence","33.07","",""
"18/01/2015 07:00:00 - 18/01/2015 08:00:00","BZN|GB","Without Sequence","32.06","",""
"18/01/2015 08:00:00 - 18/01/2015 09:00:00","BZN|GB","Without Sequence","32.72","",""
"18/01/2015 09:00:00 - 18/01/2015 10:00:00","BZN|GB","Without Sequence","33.51","",""
"18/01/2015 10:00:00 - 18/01/2015 11:00:00","BZN|GB","Without Sequence","36.09","",""
"18/01/2015 11:00:00 - 18/01/2015 12:00:00","BZN|GB","Without Sequence","43.00","",""
"18/01/2015 12:00:00 - 18/01/2015 13:00:00","BZN|GB","Without Sequence","49.98","",""
"18/01/2015 13:00:00 - 18/01/2015 14:00:00","BZN|GB","Without Sequence","41.93","",""
"18/01/2015 14:00:00 - 18/01/2015 15:00:00","BZN|GB","Without Sequence","36.53","",""
"18/01/2015 15:00:00 - 18/01/2015 16:00:00","BZN|GB","Without Sequence","36.00","",""
"18/01/2015 16:00:00 - 18/01/2015 17:00:00","BZN|GB","Without Sequence","42.00","",""
"18/01/2015 17:00:00 - 18/01/2015 18:00:00","BZN|GB","Without Sequence","72.03","",""
"18/01/2015 18:00:00 - 18/01/2015 19:00:00","BZN|GB","Without Sequence","55.05","",""
"18/01/2015 19:00:00 - 18/01/2015 20:00:00","BZN|GB","Without Sequence","44.49","",""
"18/01/2015 20:00:00 - 18/01/2015 21:00:00","BZN|GB","Without Sequence","42.97","",""
"18/01/2015 21:00:00 - 18/01/2015 22:00:00","BZN|GB","Without Sequence","42.03","",""
"18/01/2015 22:00:00 - 18/01/2015 23:00:00","BZN|GB","Without Sequence","35.09","",""
"18/01/2015 23:00:00 - 19/01/2015 00:00:00","BZN|GB","Without Sequence","35.01","",""
"19/01/2015 00:00:00 - 19/01/2015 01:00:00","BZN|GB","Without Sequence","35.44","",""
"19/01/2015 01:00:00 - 19/01/2015 02:00:00","BZN|GB","Without Sequence","35.78","",""
"19/01/2015 02:00:00 - 19/01/2015 03:00:00","BZN|GB","Without Sequence","35.02","",""
"19/01/2015 03:00:00 - 19/01/2015 04:00:00","BZN|GB","Without Sequence","33.96","",""
"19/01/2015 04:00:00 - 19/01/2015 05:00:00","BZN|GB","Without Sequence","33.50","",""
"19/01/2015 05:00:00 - 19/01/2015 06:00:00","BZN|GB","Without Sequence","34.00","",""
"19/01/2015 06:00:00 - 19/01/2015 07:00:00","BZN|GB","Without Sequence","38.76","",""
"19/01/2015 07:00:00 - 19/01/2015 08:00:00","BZN|GB","Without Sequence","42.05","",""
"19/01/2015 08:00:00 - 19/01/2015 09:00:00","BZN|GB","Without Sequence","38.99","",""
"19/01/2015 09:00:00 - 19/01/2015 10:00:00","BZN|GB","Without Sequence","42.91","",""
"19/01/2015 10:00:00 - 19/01/2015 11:00:00","BZN|GB","Without Sequence","44.93","",""
"19/01/2015 11:00:00 - 19/01/2015 12:00:00","BZN|GB","Without Sequence","45.37","",""
"19/01/2015 12:00:00 - 19/01/2015 13:00:00","BZN|GB","Without Sequence","46.00","",""
"19/01/2015 13:00:00 - 19/01/2015 14:00:00","BZN|GB","Without Sequence","39.96","",""
"19/01/2015 14:00:00 - 19/01/2015 15:00:00","BZN|GB","Without Sequence","37.26","",""
"19/01/2015 15:00:00 - 19/01/2015 16:00:00","BZN|GB","Without Sequence","37.07","",""
"19/01/2015 16:00:00 - 19/01/2015 17:00:00","BZN|GB","Without Sequence","55.94","",""
"19/01/2015 17:00:00 - 19/01/2015 18:00:00","BZN|GB","Without Sequence","91.12","",""
"19/01/2015 18:00:00 - 19/01/2015 19:00:00","BZN|GB","Without Sequence","65.00","",""
"19/01/2015 19:00:00 - 19/01/2015 20:00:00","BZN|GB","Without Sequence","50.83","",""
"19/01/2015 20:00:00 - 19/01/2015 21:00:00","BZN|GB","Without Sequence","44.59","",""
"19/01/2015 21:00:00 - 19/01/2015 22:00:00","BZN|GB","Without Sequence","40.50","",""
"19/01/2015 22:00:00 - 19/01/2015 23:00:00","BZN|GB","Without Sequence","39.00","",""
"19/01/2015 23:00:00 - 20/01/2015 00:00:00","BZN|GB","Without Sequence","34.03","",""
"20/01/2015 00:00:00 - 20/01/2015 01:00:00","BZN|GB","Without Sequence","34.21","",""
"20/01/2015 01:00:00 - 20/01/2015 02:00:00","BZN|GB","Without Sequence","34.43","",""
"20/01/2015 02:00:00 - 20/01/2015 03:00:00","BZN|GB","Without Sequence","34.21","",""
"20/01/2015 03:00:00 - 20/01/2015 04:00:00","BZN|GB","Without Sequence","33.40","",""
"20/01/2015 04:00:00 - 20/01/2015 05:00:00","BZN|GB","Without Sequence","32.48","",""
"20/01/2015 05:00:00 - 20/01/2015 06:00:00","BZN|GB","Without Sequence","33.57","",""
"20/01/2015 06:00:00 - 20/01/2015 07:00:00","BZN|GB","Without Sequence","39.91","",""
"20/01/2015 07:00:00 - 20/01/2015 08:00:00","BZN|GB","Without Sequence","44.97","",""
"20/01/2015 08:00:00 - 20/01/2015 09:00:00","BZN|GB","Without Sequence","43.98","",""
"20/01/2015 09:00:00 - 20/01/2015 10:00:00","BZN|GB","Without Sequence","45.04","",""
"20/01/2015 10:00:00 - 20/01/2015 11:00:00","BZN|GB","Without Sequence","42.95","",""
"20/01/2015 11:00:00 - 20/01/2015 12:00:00","BZN|GB","Without Sequence","40.93","",""
"20/01/2015 12:00:00 - 20/01/2015 13:00:00","BZN|GB","Without Sequence","39.57","",""
"20/01/2015 13:00:00 - 20/01/2015 14:00:00","BZN|GB","Without Sequence","39.15","",""
"20/01/2015 14:00:00 - 20/01/2015 15:00:00","BZN|GB","Without Sequence","38.95","",""
"20/01/2015 15:00:00 - 20/01/2015 16:00:00","BZN|GB","Without Sequence","38.15","",""
"20/01/2015 16:00:00 - 20/01/2015 17:00:00","BZN|GB","Without Sequence","46.19","",""
"20/01/2015 17:00:00 - 20/01/2015 18:00:00","BZN|GB","Without Sequence","84.90","",""
"20/01/2015 18:00:00 - 20/01/2015 19:00:00","BZN|GB","Without Sequence","52.88","",""
"20/01/2015 19:00:00 - 20/01/2015 20:00:00","BZN|GB","Without Sequence","44.00","",""
"20/01/2015 20:00:00 - 20/01/2015 21:00:00","BZN|GB","Without Sequence","40.91","",""
"20/01/2015 21:00:00 - 20/01/2015 22:00:00","BZN|GB","Without Sequence","34.96","",""
"20/01/2015 22:00:00 - 20/01/2015 23:00:00","BZN|GB","Without Sequence","34.18","",""
"20/01/2015 23:00:00 - 21/01/2015 00:00:00","BZN|GB","Without Sequence","33.53","",""
"21/01/2015 00:00:00 - 21/01/2015 01:00:00","BZN|GB","Without Sequence","33.04","",""
"21/01/2015 01:00:00 - 21/01/2015 02:00:00","BZN|GB","Without Sequence","33.04","",""
"21/01/2015 02:00:00 - 21/01/2015 03:00:00","BZN|GB","Without Sequence","32.39","",""
"21/01/2015 03:00:00 - 21/01/2015 04:00:00","BZN|GB","Without Sequence","28.20","",""
"21/01/2015 04:00:00 - 21/01/2015 05:00:00","BZN|GB","Without Sequence","29.57","",""
"21/01/2015 05:00:00 - 21/01/2015 06:00:00","BZN|GB","Without Sequence","33.51","",""
"21/01/2015 06:00:00 - 21/01/2015 07:00:00","BZN|GB","Without Sequence","40.49","",""
"21/01/2015 07:00:00 - 21/01/2015 08:00:00","BZN|GB","Without Sequence","43.69","",""
"21/01/2015 08:00:00 - 21/01/2015 09:00:00","BZN|GB","Without Sequence","46.19","",""
"21/01/2015 09:00:00 - 21/01/2015 10:00:00","BZN|GB","Without Sequence","45.90","",""
"21/01/2015 10:00:00 - 21/01/2015 11:00:00","BZN|GB","Without Sequence","46.45","",""
"21/01/2015 11:00:00 - 21/01/2015 12:00:00","BZN|GB","Without Sequence","41.70","",""
"21/01/2015 12:00:00 - 21/01/2015 13:00:00","BZN|GB","Without Sequence","39.36","",""
"21/01/2015 13:00:00 - 21/01/2015 14:00:00","BZN|GB","Without Sequence","35.92","",""
"21/01/2015 14:00:00 - 21/01/2015 15:00:00","BZN|GB","Without Sequence","37.41","",""
"21/01/2015 15:00:00 - 21/01/2015 16:00:00","BZN|GB","Without Sequence","38.18","",""
"21/01/2015 16:00:00 - 21/01/2015 17:00:00","BZN|GB","Without Sequence","54.01","",""
"21/01/2015 17:00:00 - 21/01/2015 18:00:00","BZN|GB","Without Sequence","100.72","",""
"21/01/2015 18:00:00 - 21/01/2015 19:00:00","BZN|GB","Without Sequence","60.01","",""
"21/01/2015 19:00:00 - 21/01/2015 20:00:00","BZN|GB","Without Sequence","45.20","",""
"21/01/2015 20:00:00 - 21/01/2015 21:00:00","BZN|GB","Without Sequence","42.04","",""
"21/01/2015 21:00:00 - 21/01/2015 22:00:00","BZN|GB","Without Sequence","42.02","",""
"21/01/2015 22:00:00 - 21/01/2015 23:00:00","BZN|GB","Without Sequence","39.37","",""
"21/01/2015 23:00:00 - 22/01/2015 00:00:00","BZN|GB","Without Sequence","34.59","",""
"22/01/2015 00:00:00 - 22/01/2015 01:00:00","BZN|GB","Without Sequence","34.91","",""
"22/01/2015 01:00:00 - 22/01/2015 02:00:00","BZN|GB","Without Sequence","34.40","",""
"22/01/2015 02:00:00 - 22/01/2015 03:00:00","BZN|GB","Without Sequence","33.04","",""
"22/01/2015 03:00:00 - 22/01/2015 04:00:00","BZN|GB","Without Sequence","32.57","",""
"22/01/2015 04:00:00 - 22/01/2015 05:00:00","BZN|GB","Without Sequence","31.39","",""
"22/01/2015 05:00:00 - 22/01/2015 06:00:00","BZN|GB","Without Sequence","34.03","",""
"22/01/2015 06:00:00 - 22/01/2015 07:00:00","BZN|GB","Without Sequence","39.96","",""
"22/01/2015 07:00:00 - 22/01/2015 08:00:00","BZN|GB","Without Sequence","44.64","",""
"22/01/2015 08:00:00 - 22/01/2015 09:00:00","BZN|GB","Without Sequence","46.07","",""
"22/01/2015 09:00:00 - 22/01/2015 10:00:00","BZN|GB","Without Sequence","47.34","",""
"22/01/2015 10:00:00 - 22/01/2015 11:00:00","BZN|GB","Without Sequence","45.97","",""
"22/01/2015 11:00:00 - 22/01/2015 12:00:00","BZN|GB","Without Sequence","41.41","",""
"22/01/2015 12:00:00 - 22/01/2015 13:00:00","BZN|GB","Without Sequence","40.41","",""
"22/01/2015 13:00:00 - 22/01/2015 14:00:00","BZN|GB","Without Sequence","38.56","",""
"22/01/2015 14:00:00 - 22/01/2015 15:00:00","BZN|GB","Without Sequence","37.40","",""
"22/01/2015 15:00:00 - 22/01/2015 16:00:00","BZN|GB","Without Sequence","38.90","",""
"22/01/2015 16:00:00 - 22/01/2015 17:00:00","BZN|GB","Without Sequence","53.03","",""
"22/01/2015 17:00:00 - 22/01/2015 18:00:00","BZN|GB","Without Sequence","109.91","",""
"22/01/2015 18:00:00 - 22/01/2015 19:00:00","BZN|GB","Without Sequence","62.52","",""
"22/01/2015 19:00:00 - 22/01/2015 20:00:00","BZN|GB","Without Sequence","46.00","",""
"22/01/2015 20:00:00 - 22/01/2015 21:00:00","BZN|GB","Without Sequence","42.05","",""
