"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"29/03/2016 11:00:00 - 29/03/2016 12:00:00","BZN|GB","Without Sequence","34.90","",""
"29/03/2016 12:00:00 - 29/03/2016 13:00:00","BZN|GB","Without Sequence","28.50","",""
"29/03/2016 13:00:00 - 29/03/2016 14:00:00","BZN|GB","Without Sequence","28.56","",""
"29/03/2016 14:00:00 - 29/03/2016 15:00:00","BZN|GB","Without Sequence","28.53","",""
"29/03/2016 15:00:00 - 29/03/2016 16:00:00","BZN|GB","Without Sequence","35.00","",""
"29/03/2016 16:00:00 - 29/03/2016 17:00:00","BZN|GB","Without Sequence","37.01","",""
"29/03/2016 17:00:00 - 29/03/2016 18:00:00","BZN|GB","Without Sequence","43.43","",""
"29/03/2016 18:00:00 - 29/03/2016 19:00:00","BZN|GB","Without Sequence","64.92","",""
"29/03/2016 19:00:00 - 29/03/2016 20:00:00","BZN|GB","Without Sequence","65.00","",""
"29/03/2016 20:00:00 - 29/03/2016 21:00:00","BZN|GB","Without Sequence","34.42","",""
"29/03/2016 21:00:00 - 29/03/2016 22:00:00","BZN|GB","Without Sequence","29.05","",""
"29/03/2016 22:00:00 - 29/03/2016 23:00:00","BZN|GB","Without Sequence","26.00","",""
"29/03/2016 23:00:00 - 30/03/2016 00:00:00","BZN|GB","Without Sequence","22.90","",""
"30/03/2016 00:00:00 - 30/03/2016 01:00:00","BZN|GB","Without Sequence","26.91","",""
"30/03/2016 01:00:00 - 30/03/2016 02:00:00","BZN|GB","Without Sequence","26.92","",""
"30/03/2016 02:00:00 - 30/03/2016 03:00:00","BZN|GB","Without Sequence","25.48","",""
"30/03/2016 03:00:00 - 30/03/2016 04:00:00","BZN|GB","Without Sequence","24.82","",""
"30/03/2016 04:00:00 - 30/03/2016 05:00:00","BZN|GB","Without Sequence","25.95","",""
"30/03/2016 05:00:00 - 30/03/2016 06:00:00","BZN|GB","Without Sequence","29.85","",""
"30/03/2016 06:00:00 - 30/03/2016 07:00:00","BZN|GB","Without Sequence","31.98","",""
"30/03/2016 07:00:00 - 30/03/2016 08:00:00","BZN|GB","Without Sequence","43.30","",""
"30/03/2016 08:00:00 - 30/03/2016 09:00:00","BZN|GB","Without Sequence","44.91","",""
"30/03/2016 09:00:00 - 30/03/2016 10:00:00","BZN|GB","Without Sequence","32.17","",""
"30/03/2016 10:00:00 - 30/03/2016 11:00:00","BZN|GB","Without Sequence","29.00","",""
"30/03/2016 11:00:00 - 30/03/2016 12:00:00","BZN|GB","Without Sequence","27.08","",""
"30/03/2016 12:00:00 - 30/03/2016 13:00:00","BZN|GB","Without Sequence","26.82","",""
"30/03/2016 13:00:00 - 30/03/2016 14:00:00","BZN|GB","Without Sequence","26.82","",""
"30/03/2016 14:00:00 - 30/03/2016 15:00:00","BZN|GB","Without Sequence","26.99","",""
"30/03/2016 15:00:00 - 30/03/2016 16:00:00","BZN|GB","Without Sequence","36.17","",""
"30/03/2016 16:00:00 - 30/03/2016 17:00:00","BZN|GB","Without Sequence","37.10","",""
"30/03/2016 17:00:00 - 30/03/2016 18:00:00","BZN|GB","Without Sequence","39.03","",""
"30/03/2016 18:00:00 - 30/03/2016 19:00:00","BZN|GB","Without Sequence","60.18","",""
"30/03/2016 19:00:00 - 30/03/2016 20:00:00","BZN|GB","Without Sequence","69.12","",""
"30/03/2016 20:00:00 - 30/03/2016 21:00:00","BZN|GB","Without Sequence","37.09","",""
"30/03/2016 21:00:00 - 30/03/2016 22:00:00","BZN|GB","Without Sequence","29.09","",""
"30/03/2016 22:00:00 - 30/03/2016 23:00:00","BZN|GB","Without Sequence","29.55","",""
"30/03/2016 23:00:00 - 31/03/2016 00:00:00","BZN|GB","Without Sequence","26.08","",""
"31/03/2016 00:00:00 - 31/03/2016 01:00:00","BZN|GB","Without Sequence","27.29","",""
"31/03/2016 01:00:00 - 31/03/2016 02:00:00","BZN|GB","Without Sequence","27.48","",""
"31/03/2016 02:00:00 - 31/03/2016 03:00:00","BZN|GB","Without Sequence","26.92","",""
"31/03/2016 03:00:00 - 31/03/2016 04:00:00","BZN|GB","Without Sequence","25.53","",""
"31/03/2016 04:00:00 - 31/03/2016 05:00:00","BZN|GB","Without Sequence","27.09","",""
"31/03/2016 05:00:00 - 31/03/2016 06:00:00","BZN|GB","Without Sequence","32.09","",""
"31/03/2016 06:00:00 - 31/03/2016 07:00:00","BZN|GB","Without Sequence","33.00","",""
"31/03/2016 07:00:00 - 31/03/2016 08:00:00","BZN|GB","Without Sequence","46.09","",""
"31/03/2016 08:00:00 - 31/03/2016 09:00:00","BZN|GB","Without Sequence","49.92","",""
"31/03/2016 09:00:00 - 31/03/2016 10:00:00","BZN|GB","Without Sequence","34.30","",""
"31/03/2016 10:00:00 - 31/03/2016 11:00:00","BZN|GB","Without Sequence","27.05","",""
"31/03/2016 11:00:00 - 31/03/2016 12:00:00","BZN|GB","Without Sequence","26.68","",""
"31/03/2016 12:00:00 - 31/03/2016 13:00:00","BZN|GB","Without Sequence","26.68","",""
"31/03/2016 13:00:00 - 31/03/2016 14:00:00","BZN|GB","Without Sequence","26.58","",""
"31/03/2016 14:00:00 - 31/03/2016 15:00:00","BZN|GB","Without Sequence","26.87","",""
"31/03/2016 15:00:00 - 31/03/2016 16:00:00","BZN|GB","Without Sequence","34.70","",""
"31/03/2016 16:00:00 - 31/03/2016 17:00:00","BZN|GB","Without Sequence","38.08","",""
"31/03/2016 17:00:00 - 31/03/2016 18:00:00","BZN|GB","Without Sequence","43.10","",""
"31/03/2016 18:00:00 - 31/03/2016 19:00:00","BZN|GB","Without Sequence","64.95","",""
"31/03/2016 19:00:00 - 31/03/2016 20:00:00","BZN|GB","Without Sequence","70.00","",""
"31/03/2016 20:00:00 - 31/03/2016 21:00:00","BZN|GB","Without Sequence","32.42","",""
"31/03/2016 21:00:00 - 31/03/2016 22:00:00","BZN|GB","Without Sequence","27.74","",""
"31/03/2016 22:00:00 - 31/03/2016 23:00:00","BZN|GB","Without Sequence","32.92","",""
"31/03/2016 23:00:00 - 01/04/2016 00:00:00","BZN|GB","Without Sequence","28.40","",""
"01/04/2016 00:00:00 - 01/04/2016 01:00:00","BZN|GB","Without Sequence","27.99","",""
"01/04/2016 01:00:00 - 01/04/2016 02:00:00","BZN|GB","Without Sequence","26.98","",""
"01/04/2016 02:00:00 - 01/04/2016 03:00:00","BZN|GB","Without Sequence","26.40","",""
"01/04/2016 03:00:00 - 01/04/2016 04:00:00","BZN|GB","Without Sequence","24.78","",""
"01/04/2016 04:00:00 - 01/04/2016 05:00:00","BZN|GB","Without Sequence","24.96","",""
"01/04/2016 05:00:00 - 01/04/2016 06:00:00","BZN|GB","Without Sequence","29.99","",""
"01/04/2016 06:00:00 - 01/04/2016 07:00:00","BZN|GB","Without Sequence","34.01","",""
"01/04/2016 07:00:00 - 01/04/2016 08:00:00","BZN|GB","Without Sequence","51.47","",""
"01/04/2016 08:00:00 - 01/04/2016 09:00:00","BZN|GB","Without Sequence","51.96","",""
"01/04/2016 09:00:00 - 01/04/2016 10:00:00","BZN|GB","Without Sequence","39.08","",""
"01/04/2016 10:00:00 - 01/04/2016 11:00:00","BZN|GB","Without Sequence","32.37","",""
"01/04/2016 11:00:00 - 01/04/2016 12:00:00","BZN|GB","Without Sequence","27.64","",""
"01/04/2016 12:00:00 - 01/04/2016 13:00:00","BZN|GB","Without Sequence","26.77","",""
"01/04/2016 13:00:00 - 01/04/2016 14:00:00","BZN|GB","Without Sequence","26.28","",""
"01/04/2016 14:00:00 - 01/04/2016 15:00:00","BZN|GB","Without Sequence","25.72","",""
"01/04/2016 15:00:00 - 01/04/2016 16:00:00","BZN|GB","Without Sequence","26.97","",""
"01/04/2016 16:00:00 - 01/04/2016 17:00:00","BZN|GB","Without Sequence","29.99","",""
"01/04/2016 17:00:00 - 01/04/2016 18:00:00","BZN|GB","Without Sequence","33.14","",""
"01/04/2016 18:00:00 - 01/04/2016 19:00:00","BZN|GB","Without Sequence","38.96","",""
"01/04/2016 19:00:00 - 01/04/2016 20:00:00","BZN|GB","Without Sequence","41.98","",""
"01/04/2016 20:00:00 - 01/04/2016 21:00:00","BZN|GB","Without Sequence","31.98","",""
"01/04/2016 21:00:00 - 01/04/2016 22:00:00","BZN|GB","Without Sequence","26.69","",""
"01/04/2016 22:00:00 - 01/04/2016 23:00:00","BZN|GB","Without Sequence","27.84","",""
"01/04/2016 23:00:00 - 02/04/2016 00:00:00","BZN|GB","Without Sequence","25.33","",""
"02/04/2016 00:00:00 - 02/04/2016 01:00:00","BZN|GB","Without Sequence","25.93","",""
"02/04/2016 01:00:00 - 02/04/2016 02:00:00","BZN|GB","Without Sequence","25.15","",""
"02/04/2016 02:00:00 - 02/04/2016 03:00:00","BZN|GB","Without Sequence","24.96","",""
"02/04/2016 03:00:00 - 02/04/2016 04:00:00","BZN|GB","Without Sequence","24.99","",""
"02/04/2016 04:00:00 - 02/04/2016 05:00:00","BZN|GB","Without Sequence","25.59","",""
"02/04/2016 05:00:00 - 02/04/2016 06:00:00","BZN|GB","Without Sequence","26.23","",""
"02/04/2016 06:00:00 - 02/04/2016 07:00:00","BZN|GB","Without Sequence","28.96","",""
"02/04/2016 07:00:00 - 02/04/2016 08:00:00","BZN|GB","Without Sequence","38.46","",""
"02/04/2016 08:00:00 - 02/04/2016 09:00:00","BZN|GB","Without Sequence","44.97","",""
"02/04/2016 09:00:00 - 02/04/2016 10:00:00","BZN|GB","Without Sequence","40.01","",""
"02/04/2016 10:00:00 - 02/04/2016 11:00:00","BZN|GB","Without Sequence","36.00","",""
"02/04/2016 11:00:00 - 02/04/2016 12:00:00","BZN|GB","Without Sequence","27.00","",""
"02/04/2016 12:00:00 - 02/04/2016 13:00:00","BZN|GB","Without Sequence","26.44","",""
"02/04/2016 13:00:00 - 02/04/2016 14:00:00","BZN|GB","Without Sequence","25.19","",""
"02/04/2016 14:00:00 - 02/04/2016 15:00:00","BZN|GB","Without Sequence","25.20","",""
"02/04/2016 15:00:00 - 02/04/2016 16:00:00","BZN|GB","Without Sequence","26.89","",""
"02/04/2016 16:00:00 - 02/04/2016 17:00:00","BZN|GB","Without Sequence","34.00","",""
"02/04/2016 17:00:00 - 02/04/2016 18:00:00","BZN|GB","Without Sequence","38.15","",""
"02/04/2016 18:00:00 - 02/04/2016 19:00:00","BZN|GB","Without Sequence","52.90","",""
"02/04/2016 19:00:00 - 02/04/2016 20:00:00","BZN|GB","Without Sequence","55.00","",""
"02/04/2016 20:00:00 - 02/04/2016 21:00:00","BZN|GB","Without Sequence","34.01","",""
"02/04/2016 21:00:00 - 02/04/2016 22:00:00","BZN|GB","Without Sequence","29.08","",""
"02/04/2016 22:00:00 - 02/04/2016 23:00:00","BZN|GB","Without Sequence","29.28","",""
"02/04/2016 23:00:00 - 03/04/2016 00:00:00","BZN|GB","Without Sequence","26.41","",""
"03/04/2016 00:00:00 - 03/04/2016 01:00:00","BZN|GB","Without Sequence","25.98","",""
"03/04/2016 01:00:00 - 03/04/2016 02:00:00","BZN|GB","Without Sequence","25.33","",""
"03/04/2016 02:00:00 - 03/04/2016 03:00:00","BZN|GB","Without Sequence","24.45","",""
"03/04/2016 03:00:00 - 03/04/2016 04:00:00","BZN|GB","Without Sequence","22.94","",""
"03/04/2016 04:00:00 - 03/04/2016 05:00:00","BZN|GB","Without Sequence","23.42","",""
"03/04/2016 05:00:00 - 03/04/2016 06:00:00","BZN|GB","Without Sequence","24.69","",""
"03/04/2016 06:00:00 - 03/04/2016 07:00:00","BZN|GB","Without Sequence","25.43","",""
"03/04/2016 07:00:00 - 03/04/2016 08:00:00","BZN|GB","Without Sequence","23.95","",""
"03/04/2016 08:00:00 - 03/04/2016 09:00:00","BZN|GB","Without Sequence","26.30","",""
"03/04/2016 09:00:00 - 03/04/2016 10:00:00","BZN|GB","Without Sequence","28.82","",""
"03/04/2016 10:00:00 - 03/04/2016 11:00:00","BZN|GB","Without Sequence","37.73","",""
"03/04/2016 11:00:00 - 03/04/2016 12:00:00","BZN|GB","Without Sequence","35.05","",""
"03/04/2016 12:00:00 - 03/04/2016 13:00:00","BZN|GB","Without Sequence","28.00","",""
"03/04/2016 13:00:00 - 03/04/2016 14:00:00","BZN|GB","Without Sequence","26.32","",""
"03/04/2016 14:00:00 - 03/04/2016 15:00:00","BZN|GB","Without Sequence","28.52","",""
"03/04/2016 15:00:00 - 03/04/2016 16:00:00","BZN|GB","Without Sequence","29.36","",""
"03/04/2016 16:00:00 - 03/04/2016 17:00:00","BZN|GB","Without Sequence","32.42","",""
"03/04/2016 17:00:00 - 03/04/2016 18:00:00","BZN|GB","Without Sequence","40.44","",""
"03/04/2016 18:00:00 - 03/04/2016 19:00:00","BZN|GB","Without Sequence","53.22","",""
"03/04/2016 19:00:00 - 03/04/2016 20:00:00","BZN|GB","Without Sequence","55.00","",""
"03/04/2016 20:00:00 - 03/04/2016 21:00:00","BZN|GB","Without Sequence","31.55","",""
"03/04/2016 21:00:00 - 03/04/2016 22:00:00","BZN|GB","Without Sequence","27.92","",""
"03/04/2016 22:00:00 - 03/04/2016 23:00:00","BZN|GB","Without Sequence","26.60","",""
"03/04/2016 23:00:00 - 04/04/2016 00:00:00","BZN|GB","Without Sequence","25.54","",""
"04/04/2016 00:00:00 - 04/04/2016 01:00:00","BZN|GB","Without Sequence","25.63","",""
"04/04/2016 01:00:00 - 04/04/2016 02:00:00","BZN|GB","Without Sequence","26.46","",""
"04/04/2016 02:00:00 - 04/04/2016 03:00:00","BZN|GB","Without Sequence","25.54","",""
"04/04/2016 03:00:00 - 04/04/2016 04:00:00","BZN|GB","Without Sequence","25.10","",""
"04/04/2016 04:00:00 - 04/04/2016 05:00:00","BZN|GB","Without Sequence","25.91","",""
"04/04/2016 05:00:00 - 04/04/2016 06:00:00","BZN|GB","Without Sequence","28.10","",""
"04/04/2016 06:00:00 - 04/04/2016 07:00:00","BZN|GB","Without Sequence","29.25","",""
"04/04/2016 07:00:00 - 04/04/2016 08:00:00","BZN|GB","Without Sequence","50.96","",""
"04/04/2016 08:00:00 - 04/04/2016 09:00:00","BZN|GB","Without Sequence","60.00","",""
"04/04/2016 09:00:00 - 04/04/2016 10:00:00","BZN|GB","Without Sequence","43.00","",""
"04/04/2016 10:00:00 - 04/04/2016 11:00:00","BZN|GB","Without Sequence","37.92","",""
"04/04/2016 11:00:00 - 04/04/2016 12:00:00","BZN|GB","Without Sequence","31.05","",""
"04/04/2016 12:00:00 - 04/04/2016 13:00:00","BZN|GB","Without Sequence","26.60","",""
"04/04/2016 13:00:00 - 04/04/2016 14:00:00","BZN|GB","Without Sequence","26.40","",""
"04/04/2016 14:00:00 - 04/04/2016 15:00:00","BZN|GB","Without Sequence","26.24","",""
"04/04/2016 15:00:00 - 04/04/2016 16:00:00","BZN|GB","Without Sequence","37.38","",""
"04/04/2016 16:00:00 - 04/04/2016 17:00:00","BZN|GB","Without Sequence","45.00","",""
"04/04/2016 17:00:00 - 04/04/2016 18:00:00","BZN|GB","Without Sequence","51.31","",""
"04/04/2016 18:00:00 - 04/04/2016 19:00:00","BZN|GB","Without Sequence","52.02","",""
"04/04/2016 19:00:00 - 04/04/2016 20:00:00","BZN|GB","Without Sequence","60.00","",""
"04/04/2016 20:00:00 - 04/04/2016 21:00:00","BZN|GB","Without Sequence","33.00","",""
"04/04/2016 21:00:00 - 04/04/2016 22:00:00","BZN|GB","Without Sequence","26.04","",""
"04/04/2016 22:00:00 - 04/04/2016 23:00:00","BZN|GB","Without Sequence","28.99","",""
"04/04/2016 23:00:00 - 05/04/2016 00:00:00","BZN|GB","Without Sequence","25.99","",""
"05/04/2016 00:00:00 - 05/04/2016 01:00:00","BZN|GB","Without Sequence","26.62","",""
"05/04/2016 01:00:00 - 05/04/2016 02:00:00","BZN|GB","Without Sequence","26.62","",""
"05/04/2016 02:00:00 - 05/04/2016 03:00:00","BZN|GB","Without Sequence","25.01","",""
"05/04/2016 03:00:00 - 05/04/2016 04:00:00","BZN|GB","Without Sequence","23.03","",""
"05/04/2016 04:00:00 - 05/04/2016 05:00:00","BZN|GB","Without Sequence","26.00","",""
"05/04/2016 05:00:00 - 05/04/2016 06:00:00","BZN|GB","Without Sequence","30.01","",""
"05/04/2016 06:00:00 - 05/04/2016 07:00:00","BZN|GB","Without Sequence","28.96","",""
"05/04/2016 07:00:00 - 05/04/2016 08:00:00","BZN|GB","Without Sequence","37.35","",""
"05/04/2016 08:00:00 - 05/04/2016 09:00:00","BZN|GB","Without Sequence","45.99","",""
"05/04/2016 09:00:00 - 05/04/2016 10:00:00","BZN|GB","Without Sequence","33.13","",""
"05/04/2016 10:00:00 - 05/04/2016 11:00:00","BZN|GB","Without Sequence","26.68","",""
"05/04/2016 11:00:00 - 05/04/2016 12:00:00","BZN|GB","Without Sequence","26.52","",""
"05/04/2016 12:00:00 - 05/04/2016 13:00:00","BZN|GB","Without Sequence","26.43","",""
"05/04/2016 13:00:00 - 05/04/2016 14:00:00","BZN|GB","Without Sequence","26.09","",""
"05/04/2016 14:00:00 - 05/04/2016 15:00:00","BZN|GB","Without Sequence","26.38","",""
"05/04/2016 15:00:00 - 05/04/2016 16:00:00","BZN|GB","Without Sequence","29.00","",""
"05/04/2016 16:00:00 - 05/04/2016 17:00:00","BZN|GB","Without Sequence","38.02","",""
"05/04/2016 17:00:00 - 05/04/2016 18:00:00","BZN|GB","Without Sequence","44.95","",""
"05/04/2016 18:00:00 - 05/04/2016 19:00:00","BZN|GB","Without Sequence","44.93","",""
"05/04/2016 19:00:00 - 05/04/2016 20:00:00","BZN|GB","Without Sequence","64.94","",""
"05/04/2016 20:00:00 - 05/04/2016 21:00:00","BZN|GB","Without Sequence","32.22","",""
"05/04/2016 21:00:00 - 05/04/2016 22:00:00","BZN|GB","Without Sequence","25.95","",""
"05/04/2016 22:00:00 - 05/04/2016 23:00:00","BZN|GB","Without Sequence","31.44","",""
"05/04/2016 23:00:00 - 06/04/2016 00:00:00","BZN|GB","Without Sequence","27.46","",""
"06/04/2016 00:00:00 - 06/04/2016 01:00:00","BZN|GB","Without Sequence","27.40","",""
"06/04/2016 01:00:00 - 06/04/2016 02:00:00","BZN|GB","Without Sequence","26.13","",""
"06/04/2016 02:00:00 - 06/04/2016 03:00:00","BZN|GB","Without Sequence","23.96","",""
"06/04/2016 03:00:00 - 06/04/2016 04:00:00","BZN|GB","Without Sequence","16.49","",""
"06/04/2016 04:00:00 - 06/04/2016 05:00:00","BZN|GB","Without Sequence","21.29","",""
"06/04/2016 05:00:00 - 06/04/2016 06:00:00","BZN|GB","Without Sequence","29.04","",""
"06/04/2016 06:00:00 - 06/04/2016 07:00:00","BZN|GB","Without Sequence","30.60","",""
"06/04/2016 07:00:00 - 06/04/2016 08:00:00","BZN|GB","Without Sequence","45.00","",""
"06/04/2016 08:00:00 - 06/04/2016 09:00:00","BZN|GB","Without Sequence","44.97","",""
"06/04/2016 09:00:00 - 06/04/2016 10:00:00","BZN|GB","Without Sequence","28.41","",""
"06/04/2016 10:00:00 - 06/04/2016 11:00:00","BZN|GB","Without Sequence","26.71","",""
"06/04/2016 11:00:00 - 06/04/2016 12:00:00","BZN|GB","Without Sequence","26.22","",""
"06/04/2016 12:00:00 - 06/04/2016 13:00:00","BZN|GB","Without Sequence","26.00","",""
"06/04/2016 13:00:00 - 06/04/2016 14:00:00","BZN|GB","Without Sequence","25.52","",""
"06/04/2016 14:00:00 - 06/04/2016 15:00:00","BZN|GB","Without Sequence","25.32","",""
"06/04/2016 15:00:00 - 06/04/2016 16:00:00","BZN|GB","Without Sequence","27.07","",""
"06/04/2016 16:00:00 - 06/04/2016 17:00:00","BZN|GB","Without Sequence","29.90","",""
"06/04/2016 17:00:00 - 06/04/2016 18:00:00","BZN|GB","Without Sequence","35.00","",""
"06/04/2016 18:00:00 - 06/04/2016 19:00:00","BZN|GB","Without Sequence","38.01","",""
"06/04/2016 19:00:00 - 06/04/2016 20:00:00","BZN|GB","Without Sequence","54.94","",""
"06/04/2016 20:00:00 - 06/04/2016 21:00:00","BZN|GB","Without Sequence","30.59","",""
"06/04/2016 21:00:00 - 06/04/2016 22:00:00","BZN|GB","Without Sequence","25.73","",""
"06/04/2016 22:00:00 - 06/04/2016 23:00:00","BZN|GB","Without Sequence","29.97","",""
"06/04/2016 23:00:00 - 07/04/2016 00:00:00","BZN|GB","Without Sequence","25.98","",""
"07/04/2016 00:00:00 - 07/04/2016 01:00:00","BZN|GB","Without Sequence","25.99","",""
"07/04/2016 01:00:00 - 07/04/2016 02:00:00","BZN|GB","Without Sequence","25.99","",""
"07/04/2016 02:00:00 - 07/04/2016 03:00:00","BZN|GB","Without Sequence","19.99","",""
"07/04/2016 03:00:00 - 07/04/2016 04:00:00","BZN|GB","Without Sequence","19.93","",""
"07/04/2016 04:00:00 - 07/04/2016 05:00:00","BZN|GB","Without Sequence","27.43","",""
"07/04/2016 05:00:00 - 07/04/2016 06:00:00","BZN|GB","Without Sequence","31.01","",""
"07/04/2016 06:00:00 - 07/04/2016 07:00:00","BZN|GB","Without Sequence","27.69","",""
"07/04/2016 07:00:00 - 07/04/2016 08:00:00","BZN|GB","Without Sequence","34.72","",""
"07/04/2016 08:00:00 - 07/04/2016 09:00:00","BZN|GB","Without Sequence","37.93","",""
"07/04/2016 09:00:00 - 07/04/2016 10:00:00","BZN|GB","Without Sequence","27.68","",""
"07/04/2016 10:00:00 - 07/04/2016 11:00:00","BZN|GB","Without Sequence","27.69","",""
"07/04/2016 11:00:00 - 07/04/2016 12:00:00","BZN|GB","Without Sequence","27.52","",""
"07/04/2016 12:00:00 - 07/04/2016 13:00:00","BZN|GB","Without Sequence","27.01","",""
"07/04/2016 13:00:00 - 07/04/2016 14:00:00","BZN|GB","Without Sequence","27.36","",""
"07/04/2016 14:00:00 - 07/04/2016 15:00:00","BZN|GB","Without Sequence","27.01","",""
"07/04/2016 15:00:00 - 07/04/2016 16:00:00","BZN|GB","Without Sequence","32.04","",""
"07/04/2016 16:00:00 - 07/04/2016 17:00:00","BZN|GB","Without Sequence","37.60","",""
"07/04/2016 17:00:00 - 07/04/2016 18:00:00","BZN|GB","Without Sequence","40.00","",""
"07/04/2016 18:00:00 - 07/04/2016 19:00:00","BZN|GB","Without Sequence","44.99","",""
"07/04/2016 19:00:00 - 07/04/2016 20:00:00","BZN|GB","Without Sequence","65.00","",""
"07/04/2016 20:00:00 - 07/04/2016 21:00:00","BZN|GB","Without Sequence","34.22","",""
"07/04/2016 21:00:00 - 07/04/2016 22:00:00","BZN|GB","Without Sequence","31.51","",""
"07/04/2016 22:00:00 - 07/04/2016 23:00:00","BZN|GB","Without Sequence","26.41","",""
"07/04/2016 23:00:00 - 08/04/2016 00:00:00","BZN|GB","Without Sequence","25.11","",""
"08/04/2016 00:00:00 - 08/04/2016 01:00:00","BZN|GB","Without Sequence","25.87","",""
"08/04/2016 01:00:00 - 08/04/2016 02:00:00","BZN|GB","Without Sequence","25.90","",""
"08/04/2016 02:00:00 - 08/04/2016 03:00:00","BZN|GB","Without Sequence","25.04","",""
"08/04/2016 03:00:00 - 08/04/2016 04:00:00","BZN|GB","Without Sequence","22.04","",""
"08/04/2016 04:00:00 - 08/04/2016 05:00:00","BZN|GB","Without Sequence","25.55","",""
"08/04/2016 05:00:00 - 08/04/2016 06:00:00","BZN|GB","Without Sequence","29.03","",""
"08/04/2016 06:00:00 - 08/04/2016 07:00:00","BZN|GB","Without Sequence","31.68","",""
"08/04/2016 07:00:00 - 08/04/2016 08:00:00","BZN|GB","Without Sequence","54.92","",""
"08/04/2016 08:00:00 - 08/04/2016 09:00:00","BZN|GB","Without Sequence","60.01","",""
"08/04/2016 09:00:00 - 08/04/2016 10:00:00","BZN|GB","Without Sequence","45.98","",""
"08/04/2016 10:00:00 - 08/04/2016 11:00:00","BZN|GB","Without Sequence","39.00","",""
"08/04/2016 11:00:00 - 08/04/2016 12:00:00","BZN|GB","Without Sequence","35.32","",""
"08/04/2016 12:00:00 - 08/04/2016 13:00:00","BZN|GB","Without Sequence","28.02","",""
"08/04/2016 13:00:00 - 08/04/2016 14:00:00","BZN|GB","Without Sequence","26.42","",""
"08/04/2016 14:00:00 - 08/04/2016 15:00:00","BZN|GB","Without Sequence","26.16","",""
"08/04/2016 15:00:00 - 08/04/2016 16:00:00","BZN|GB","Without Sequence","28.82","",""
"08/04/2016 16:00:00 - 08/04/2016 17:00:00","BZN|GB","Without Sequence","36.88","",""
